"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"34804","AL139351.3",2.78950121744738,3.17060056504721,11.1258684848947,7.3018126861327e-22,1.86228270614858e-20,38.9741030790259
"29087","MIR22HG",-1.569258044558,9.85912388485754,-11.1253838799559,7.32462991652096e-22,1.86684157359534e-20,38.9710104539197
"15121","PLXNA4",-3.19493077417329,10.0608451849522,-11.1246870798118,7.35756297725105e-22,1.87397079417887e-20,38.9665636867762
"6662","AC006059.4",-2.44443757344543,2.47843302124862,-11.1208843677347,7.53991325366249e-22,1.91912131682843e-20,38.9422966318262
"28379","IRX6",-3.20589132000808,6.84669054620578,-11.1205439675433,7.55645469257042e-22,1.92203640840249e-20,38.9401244214823
"17655","ECM2",-2.70748043038494,11.0177287215012,-11.1192106312553,7.62159651075783e-22,1.93730109962547e-20,38.9316160369451
"2951","TIMM17A",1.05797964227994,11.5338662872729,11.1185130882866,7.6558988653447e-22,1.94471157997176e-20,38.9271648820763
"5617","INPP1",-1.21531931401702,9.70873808408305,-11.1183218109409,7.6653320069876e-22,1.94579919736516e-20,38.925944311791
"23568","NOS1",-2.67273984155086,3.66608601409705,-11.1173965196497,7.71112825133338e-22,1.95610971329325e-20,38.9200399275819
"20301","E2F8",2.91998687901486,6.10427202125452,11.1155797824834,7.80184160895817e-22,1.97779302854744e-20,38.9084473351652
"27992","HS3ST4",-4.30119493093984,4.75116420483253,-11.1149457011509,7.83375268838456e-22,1.98455068105742e-20,38.9044013286943
"19632","AL158212.5",-1.67639791754778,3.9309595775341,-11.1144445195729,7.85906754606346e-22,1.98962935221119e-20,38.9012033650344
"24550","ARHGEF7-AS2",-2.06247595491073,1.80598986537658,-11.1099958595535,8.08738036793885e-22,2.04605848129796e-20,38.8728180474197
"1598","AC092802.1",-1.72230370858297,4.82671525679537,-11.1096563778319,8.10507261990709e-22,2.04916200133287e-20,38.8706520023459
"58","TTLL10-AS1",-2.07140099698575,2.56142278683472,-11.1093536561403,8.12088168598177e-22,2.05178557219333e-20,38.8687205107195
"9304","PRSS12",-3.07013681735732,5.92004563272728,-11.1082312991579,8.17976371165037e-22,2.06528098206188e-20,38.8615594675462
"27299","TTC23",-1.27182675765126,9.89584807419697,-11.107957845509,8.19417430634258e-22,2.06753742083615e-20,38.8598147502188
"15426","GIMAP5",-2.51153246286364,5.60317055682423,-11.1008812574514,8.57604234243252e-22,2.16244506914794e-20,38.814666123893
"35620","AC000082.1",-2.1444951488868,1.89807800491309,-11.1002246381298,8.61236302434149e-22,2.1701546107767e-20,38.8104771038643
"23983","GPR12",-3.56317915800469,4.83042403476285,-11.0961750277465,8.83978397069044e-22,2.22597546760613e-20,38.7846426855393
"5958","CHPF",1.43751913832144,12.1524303679751,11.0944520357579,8.93835350726371e-22,2.24929705980256e-20,38.7736513029241
"11417","KCNMB1",-2.516195870065,9.36781086038502,-11.0926554150319,9.04230373195407e-22,2.27394072279207e-20,38.7621904887815
"24082","SPART",-1.29015988775329,11.6743112307701,-11.0919494304633,9.08348056310085e-22,2.28277596692911e-20,38.7576870200422
"23004","WIF1",-5.16907799947686,6.44015772717904,-11.0915363860982,9.10765826460048e-22,2.28733023916549e-20,38.7550522333576
"5890","CXCR2",-2.32155850402114,5.03907933291283,-11.0899505413443,9.20108448532294e-22,2.3092582271071e-20,38.7449363518517
"34397","CST4",3.80066259323351,2.37985424858316,11.0809248728495,9.75131746878883e-22,2.4457288408439e-20,38.6873668948205
"20599","FAM111B",2.89391995214725,8.45431754093944,11.0791602073888,9.86267507809166e-22,2.47201700762892e-20,38.6761119276727
"7117","AC117489.1",-1.93180649771669,5.62048083629908,-11.0754219055383,1.01027872607068e-21,2.53052042713141e-20,38.6522700532952
"5373","CSRNP3",-2.74233734248735,7.96782917029072,-11.0744882877848,1.01636587918374e-21,2.54408031733123e-20,38.6463158770877
"769","TMEM54",1.33572407446069,10.2441531205435,11.072397549299,1.03013051851195e-21,2.57682714869095e-20,38.6329823951852
"19458","CRTAC1",-2.88611652423923,7.12538758537308,-11.0722604536202,1.03103957789226e-21,2.57739423799778e-20,38.6321080937316
"25162","AL355073.2",-1.80780490211471,2.17315013355294,-11.0660181724518,1.07329050786276e-21,2.68123869464233e-20,38.5923008306245
"22979","PABPC1P4",-2.13051094763267,6.78150126193011,-11.0650351583767,1.08009975244582e-21,2.69646581952304e-20,38.5860324146891
"22559","C12orf54",-2.02389991644148,3.62727379214585,-11.0627569181327,1.09604712003703e-21,2.73447105799463e-20,38.5715050070054
"13973","HOXA10-AS",-1.88962484878694,2.68965530595114,-11.058813604871,1.12420713344252e-21,2.80287470920073e-20,38.5463611557723
"13555","AL445307.1",-1.82131184282783,1.79072223481366,-11.0579939175658,1.13015072910697e-21,2.81583465302298e-20,38.5411347291235
"14765","NYAP1",-2.20248342122396,5.40358649543436,-11.0556656268744,1.147204897782e-21,2.85644188523545e-20,38.5262895763524
"6173","HDAC4",-1.14830004313506,10.1048952982481,-11.0553118782897,1.14981840211408e-21,2.86057529631658e-20,38.5240341203904
"21138","P4HA3",2.36863327212508,7.39966777467828,11.0552360207202,1.15037961323332e-21,2.86057529631658e-20,38.5235504635773
"18424","AL391427.1",-2.25406311807192,2.28386071604906,-11.0527504854865,1.16892016653689e-21,2.90476661384417e-20,38.5077033261586
"31787","AC110597.1",-2.2408985286409,4.75358433566162,-11.0514096483907,1.17904550941204e-21,2.9280017739324e-20,38.4991547118458
"28901","GINS2",2.15159249605942,8.82901269548278,11.0468482680016,1.2141507502081e-21,3.0131998775861e-20,38.470074424148
"35694","SDF2L1",1.63465839359273,9.30767460899086,11.0425241224947,1.24839284596719e-21,3.09609004596557e-20,38.4425082431812
"26026","WHAMMP3",-1.4747194660468,7.1834034332883,-11.0424248474037,1.24919020175038e-21,3.09609004596557e-20,38.4418753891145
"22624","RACGAP1",1.612829036401,10.3179420225935,11.0419902420364,1.25268684420116e-21,3.10272049043713e-20,38.4391048977987
"3896","PTGES3P2",-2.24470679181585,3.3138987973873,-11.0405706705306,1.26417629334025e-21,3.12912627470826e-20,38.4300556284681
"2809","LAMC1-AS1",-2.08722678569163,3.80962574783938,-11.0402797185673,1.26654409850444e-21,3.1329340988022e-20,38.4282009335293
"580","STMN1",1.54664741327315,12.3749268414026,11.037925746151,1.28586452061e-21,3.17864363039797e-20,38.4131956310436
"21398","YAP1",-1.50654075461198,12.6968471122007,-11.0364397918938,1.29821176917398e-21,3.20706703369782e-20,38.4037237229197
"14400","GALNT17",-2.26811352616835,6.60450161527811,-11.0350814521989,1.30960211949282e-21,3.23309093186163e-20,38.3950654352256
"31510","RNF125",-1.63066579155963,9.65346926115216,-11.0315384886085,1.33978316644979e-21,3.30544021966959e-20,38.3724827393861
"21933","KCNA1",-3.11780185074006,4.91773324972866,-11.0279135022153,1.37138148635404e-21,3.38118939311781e-20,38.3493783660095
"7642","SLC35G2",-1.96319261438279,8.12601345127359,-11.02739146754,1.37599282085828e-21,3.39034578143893e-20,38.3460511972439
"8157","AC072022.2",-1.80049941543246,5.46555200260409,-11.0261487849861,1.38703227647315e-21,3.41531832770169e-20,38.3381311016195
"16593","PKHD1L1",-3.54979971410369,6.50735069560387,-11.0230649135795,1.41481141740866e-21,3.48144995819935e-20,38.3184769824193
"16555","CTHRC1",2.37941747267335,10.7027567626996,11.0205286469147,1.4380733993456e-21,3.5363872682345e-20,38.3023134805436
"25614","GPR68",1.71224444029085,8.46565812569226,11.0197241570583,1.44553141332665e-21,3.55241460925012e-20,38.2971866244514
"9436","AC108053.1",-1.82324750936946,5.19226511257866,-11.014033415062,1.49940122580916e-21,3.68240462296901e-20,38.2609222668301
"16916","MFSD3",1.48479197786759,9.74892902420178,11.0138753048204,1.50092619775045e-21,3.68375466805912e-20,38.2599147471383
"25564","FLRT2",-2.5276121684392,10.0516640942143,-11.0074086875464,1.56464095600686e-21,3.8376375448241e-20,38.2187096669724
"16640","COL14A1",-2.59669201539332,12.8143304986763,-11.0070152710469,1.56860320565233e-21,3.84485920077221e-20,38.2162029488618
"10492","BHMT2",-3.07040614261202,8.76326726361887,-11.0050049705705,1.58900657344069e-21,3.89234476601826e-20,38.2033942019336
"11269","SYNPO",-1.82939144167298,12.7478950449616,-11.0041295695971,1.59797395400467e-21,3.91177395921351e-20,38.1978166454996
"11982","HCG11",-1.66369456942632,10.2717324423285,-11.0017286150193,1.62282876627214e-21,3.97004456992431e-20,38.182519479551
"15618","MSRA",-1.0377958749974,9.45324332014388,-10.997628973481,1.66616350850896e-21,4.07341929083499e-20,38.1564006797758
"17063","AL136366.1",-2.81880117644305,4.15384886012528,-10.9969934899711,1.67298341433046e-21,4.08744692924256e-20,38.1523521508928
"26909","AC105020.1",-1.6445701663836,5.57906432363582,-10.9968267460534,1.6747774921621e-21,4.08918522520664e-20,38.1512898671883
"29300","ZBTB4",-1.00738175255779,13.0472190052416,-10.9963319075917,1.68011300829554e-21,4.09956256778676e-20,38.1481373899813
"36762","AC136489.1",-1.89379594497059,2.01773598096201,-10.9954343551366,1.68983404890866e-21,4.12062050970807e-20,38.1424193904967
"5895","GPBAR1",-2.41096297181899,6.13159326120173,-10.9935946945859,1.70993447376201e-21,4.1669448350283e-20,38.1306997675857
"7284","NECTIN3",-2.05671657257932,8.48691185812069,-10.9851842515677,1.80491034708909e-21,4.39555600452927e-20,38.0771245993503
"17155","TEK",-2.17540736000471,10.0408098663533,-10.9833068573056,1.82681963834759e-21,4.44604583631864e-20,38.0651663202847
"13701","PSMG3",1.17236145337053,10.1748468968571,10.9827904106947,1.83289300795512e-21,4.45795458444822e-20,38.0618768096951
"31019","CBX8",1.39673986894468,8.51328487352438,10.9759046305613,1.91582097334963e-21,4.65665314062821e-20,38.0180200781968
"27281","LINC00923",-2.22009192874906,3.26710785890062,-10.9756658711843,1.91876264678204e-21,4.66080403178464e-20,38.0164994549802
"9562","AC079298.3",-2.42705621505012,5.31761047055738,-10.9754478047573,1.92145330763505e-21,4.66434025295572e-20,38.0151106266106
"6830","AC121247.1",-2.03493783929356,4.09295016713303,-10.9741910967723,1.93703301511865e-21,4.69914008009389e-20,38.0071069488095
"8176","GMNC",-2.14335877999389,1.4806079609403,-10.9738255553987,1.94158834004751e-21,4.70716782928591e-20,38.0047789285449
"12859","TBX18-AS1",-1.9552831658177,2.27986568829038,-10.9719728371811,1.96484158183472e-21,4.76048725010013e-20,37.992979723757
"8170","P3H2-AS1",-2.44529828385439,2.31865640485987,-10.9717665278651,1.9674480807696e-21,4.76374672479674e-20,37.9916658433263
"33035","PSENEN",1.25595427760224,9.72652175392236,10.9715391003679,1.97032538406612e-21,4.76765729704967e-20,37.9902174762749
"7064","ADAMTS9",-1.72948357168439,10.1812734939925,-10.9709992963093,1.97717154827777e-21,4.7811602894717e-20,37.9867797646906
"4259","CCDC85A",-2.81462035777118,5.6572334168547,-10.9695263204967,1.99597384082187e-21,4.82353959792218e-20,37.9773993361117
"18065","AL162586.2",-2.11511746721805,3.10584987298957,-10.9666427226447,2.03330061596553e-21,4.91060299656330e-20,37.9590361402051
"9065","WDFY3-AS2",-1.43974933614907,7.85538882190668,-10.9663148215885,2.03758900341855e-21,4.91781545285147e-20,37.9569480635692
"16181","ADHFE1",-1.80168525463515,7.03069495565793,-10.9565342023071,2.16973752936277e-21,5.23341800505049e-20,37.8946695059778
"11418","KCNIP1-OT1",-1.93262477151866,1.79445229627913,-10.9511800209744,2.24566679158754e-21,5.41310313030277e-20,37.860580208437
"13351","HYMAI",-2.06698875479586,2.41395665068971,-10.9478201066487,2.29466290480923e-21,5.52767903319224e-20,37.8391894647313
"22671","AC068987.2",-1.67648678856679,2.29903821763632,-10.9442795837518,2.3474474469646e-21,5.65122912471298e-20,37.8166500095007
"15627","RP1L1",-2.01105181343091,4.09969012669233,-10.9365584815171,2.46679898457669e-21,5.93477269079176e-20,37.7675004277418
"14929","LRRN3",-2.83599051833138,7.40071911376569,-10.935889618808,2.47741883736004e-21,5.95652860119436e-20,37.7632429635717
"18604","AL359697.1",2.2241600643483,3.32383088776238,10.9306739673146,2.56181043476619e-21,6.15160227221795e-20,37.7300455738336
"35289","RCAN1",-1.98529510938196,12.2509555720079,-10.9294441543742,2.58212372078661e-21,6.19644073580381e-20,37.7222182378432
"35007","AL096828.3",2.02197935634658,3.61572467087675,10.9291806236794,2.58649742432526e-21,6.20299560073737e-20,37.7205409740235
"21732","FEZ1",-1.65677556322373,8.61583729447999,-10.9281808573301,2.60315743505628e-21,6.23898874599909e-20,37.7141779337844
"34150","AL109809.1",-2.71445659204894,3.6850146494735,-10.9247895647936,2.66047134470831e-21,6.37230967865075e-20,37.6925946544395
"6171","TWIST2",-2.57149939045669,8.29023674183512,-10.9228808103667,2.69328192022717e-21,6.44680891576811e-20,37.6804471982593
"23431","AC007637.1",-2.25816991848729,4.5706326584307,-10.9181045581056,2.7771635364924e-21,6.64338322358396e-20,37.6500522656283
"3571","SMYD3",1.34123938311329,10.1211697981284,10.9145457017685,2.84135529845427e-21,6.79263748944396e-20,37.6274059424795
"16587","TMEM74",-2.26329665257989,4.0236813934028,-10.9137492889691,2.85592187337815e-21,6.81882939325155e-20,37.6223382354142
"4369","MEIS1-AS2",-1.9942119290647,2.22517349755915,-10.9128461392423,2.87253087685904e-21,6.85415263933794e-20,37.61659141576
"9231","HADH",-1.23892948069971,12.5358278862895,-10.911977212175,2.88860148915286e-21,6.88814743991679e-20,37.6110624303366
"15686","DLC1",-1.95794762676717,11.8471924212735,-10.9050143336361,3.02066064611284e-21,7.19851065772707e-20,37.5667601863504
"13727","SDK1-AS1",-1.98304266036037,2.26394526398032,-10.9047636227191,3.02552641756062e-21,7.20556014149431e-20,37.5651650901302
"19072","LINC02636",-1.80431192009498,2.04841250150676,-10.9028010718349,3.06388661997565e-21,7.29232044169629e-20,37.5526789727249
"9419","PPP1R14BP3",1.45457769526646,8.46516239950097,10.9009579138175,3.10035495217481e-21,7.37447148951807e-20,37.5409527875177
"7224","ABI3BP",-2.77936787822103,10.9142472215964,-10.9007503898949,3.1044880095159e-21,7.37965519795057e-20,37.5396325389374
"6625","EIF1B-AS1",-1.15694037222969,6.92556630138141,-10.8992785459046,3.13395952799109e-21,7.44502637052073e-20,37.5302689167978
"14024","GGCT",1.34859808784404,10.4095956566557,10.8976283765969,3.16733382304389e-21,7.51958096568283e-20,37.5197710638523
"14775","TFR2",2.37430454558575,5.56921311746121,10.8936246478482,3.24978975638519e-21,7.71049363556417e-20,37.4943016899711
"2247","JTB",1.27736905771257,8.9876736091732,10.8934939701372,3.25251683158495e-21,7.71211963356101e-20,37.4934704207499
"20955","PPP1CA",1.07644510317599,12.4833964095495,10.8933709701251,3.25508576921336e-21,7.71336886290635e-20,37.4926879925218
"17057","AL583785.1",-2.71427483333123,5.33180515240032,-10.8926524843562,3.27013233098075e-21,7.74416541729185e-20,37.4881175864506
"33488","PNMA8B",-1.67845076998138,7.35586339304588,-10.8896411347186,3.33395484686207e-21,7.89035980424023e-20,37.468962432296
"16696","SQLE",2.19694669539467,11.1064569372013,10.8855531424218,3.4225890866636e-21,8.09505541524467e-20,37.442960155678
"18455","PFKFB3",-1.95028005612469,13.2744591577407,-10.8852471665297,3.42931694414808e-21,8.10589234132424e-20,37.4410140153336
"5092","AC010976.2",-2.45346087795233,3.70724076219406,-10.8849010968885,3.43694229511395e-21,8.11883579556249e-20,37.4388128720403
"11040","AC008667.2",-1.73879009025922,1.16395152310646,-10.884478943637,3.44626699386544e-21,8.13577480576784e-20,37.4361278216642
"33917","TMEM238",2.281702463723,6.70712351684495,10.8817554138824,3.50703520977712e-21,8.27406208267967e-20,37.4188055787867
"17779","AL136084.2",-1.88484339552026,3.23046052502477,-10.8808888928867,3.52659258853828e-21,8.31500969127765e-20,37.4132944656853
"31324","AP001542.1",2.32300693756492,2.11789819690782,10.8804927444928,3.53556986878284e-21,8.33097598775205e-20,37.4107749678375
"29360","AC135178.2",-1.84518433146498,1.41334756122018,-10.8787677422734,3.57492742187877e-21,8.41846375182076e-20,37.3998041554426
"17074","AL592293.1",-2.05682738883596,4.19786419795032,-10.8763009113787,3.63197125709362e-21,8.54746531607105e-20,37.3841158969088
"12464","AL592158.1",-2.14234701886268,2.58060281276395,-10.8729618312568,3.71063462482391e-21,8.72715386356468e-20,37.3628813453478
"29921","GAS2L2",-2.87677633707219,4.80620479494879,-10.8721608365672,3.72975620338808e-21,8.76666778558647e-20,37.3577876584283
"30691","ICAM2",-1.62469628895293,8.37740221455357,-10.8719107874882,3.73574556084558e-21,8.77528490822507e-20,37.3561975585533
"32639","AC010319.5",-2.40511834189618,2.33464556738856,-10.8710252921326,3.75703286000985e-21,8.81980392717787e-20,37.3505666083724
"3007","SNRPE",1.11956316940056,11.4055221672658,10.8697851229873,3.78705012141248e-21,8.88474889353989e-20,37.3426803808644
"1541","HFM1",-2.37191973476009,4.11441781707109,-10.8690340545317,3.80534532807473e-21,8.92212934401234e-20,37.3379044137897
"5832","CPS1",-2.05313914209521,8.28649647717384,-10.8657356651649,3.88674020810257e-21,9.10731706826615e-20,37.3169309417445
"22900","LRP1",-1.93907643177708,14.90214871195,-10.8616931000693,3.98887212688766e-21,9.34083558442657e-20,37.2912269180726
"36250","TEF",-1.42675170142823,11.1875998636228,-10.8597703766593,4.03838342689785e-21,9.45091814131261e-20,37.2790021366192
"35885","AL022329.1",-2.13635106351044,2.66796136483438,-10.8593477013796,4.04934952216944e-21,9.47071394126216e-20,37.2763147921253
"19527","KCNIP2-AS1",-2.40438312963371,3.36615844426104,-10.8563128145268,4.12896554350286e-21,9.65094594735086e-20,37.257019671724
"6154","KLHL30",-2.68696146000432,5.51609698701017,-10.8562033916849,4.13186508766341e-21,9.65119090553903e-20,37.2563240029542
"32008","AC004490.1",-2.441140160736,2.01630577056758,-10.8561160647825,4.13418057957274e-21,9.65119090553903e-20,37.2557688125929
"25655","PRIMA1",-2.39228769714461,8.27530303090223,-10.8534171080187,4.20638592411342e-21,9.81368802505325e-20,37.2386102659891
"36549","FRMPD4",-2.3046384612727,3.06126531738086,-10.8489625434651,4.32832156860905e-21,1.00919359437964e-19,37.2102920468269
"36891","GSPT2",-1.74459323758492,9.01442757102214,-10.8483971570751,4.34404811110361e-21,1.01223556602471e-19,37.2066979544142
"6849","TRAIP",1.2971138658991,7.85404960365173,10.846325217487,4.40216913725071e-21,1.02514631721476e-19,37.193527154775
"22302","SOX5",-2.60609760186671,7.85627312179904,-10.8458262592924,4.41628119362898e-21,1.02779897255548e-19,37.190355465775
"27337","ALDH1A3",-2.33399687527664,9.36518090035308,-10.843156463155,4.49256161053242e-21,1.0449078642428e-19,37.1733849945134
"20564","YPEL4",-1.73227086199328,6.18462969122884,-10.8410189700546,4.55457970698197e-21,1.0586805211823e-19,37.1597985952601
"32121","MYDGF",1.08311976708593,11.7141103106638,10.8392095816211,4.60774513508869e-21,1.07037976163942e-19,37.1482980566022
"9792","AC106897.1",-2.28607535789418,5.96927324420504,-10.8360664738388,4.7015755448898e-21,1.09150529490828e-19,37.1283211168696
"2565","RXRG",-2.83573441180207,5.02198351330141,-10.8348298716659,4.73901193436051e-21,1.09952063135544e-19,37.120461797907
"2191","FLG-AS1",-2.12536356410361,5.28581324318182,-10.8336083146736,4.77628484224801e-21,1.1074882201436e-19,37.11269824816
"4038","CRIM1-DT",-1.49182913968834,6.72918370920985,-10.8321214931537,4.82204654032345e-21,1.11741314062023e-19,37.1032490210173
"13671","AC188617.2",-2.08236283603188,1.70649601831279,-10.8310493584481,4.8553161258026e-21,1.12443286758931e-19,37.0964353972761
"29710","ALDOC",-2.3490306896161,9.86403170785849,-10.8289106383676,4.92236873966948e-21,1.13926294138968e-19,37.082843757172
"13011","Z95118.2",-1.75381868284167,4.94319386634233,-10.8277902739197,4.95786206779808e-21,1.14677505220373e-19,37.075723983452
"2082","H2AC20",2.10294500488871,4.33269017884434,10.8263177246926,5.00490131334457e-21,1.15694695475919e-19,37.0663663097719
"1308","SLC2A3P2",-2.21830685191744,2.79633228553626,-10.8242947225844,5.07025117640101e-21,1.17133655923559e-19,37.0535110002465
"1248","AL136985.3",-2.26022724487611,4.05728039954431,-10.8191385849455,5.24068785995835e-21,1.2099710381806e-19,37.0207478028651
"8646","NWD2",-3.69730684491123,3.94631843487708,-10.8176662348224,5.2903973987548e-21,1.22070183595459e-19,37.0113926631146
"1488","CLCA4-AS1",-1.37860292407684,5.8917447378418,-10.8155550363246,5.36249774515449e-21,1.23658281336981e-19,36.9979787337927
"34651","PPP1R16B",-2.34719034996463,9.68936945409054,-10.8114810550666,5.50441259776387e-21,1.26853369519669e-19,36.972095125575
"379","EPHA2",-1.329785394655,10.2270617477408,-10.8094908503268,5.57509647027478e-21,1.28403990167817e-19,36.9594511755455
"324","RNU6ATAC18P",-1.86082326511542,2.05015547755461,-10.8087060483213,5.60321771421421e-21,1.28973028337172e-19,36.9544653669966
"27279","LINC02254",-1.80805208439301,1.26390134712732,-10.8019646797119,5.85067973164828e-21,1.34587012681985e-19,36.9116403350607
"10408","ZNF366",-2.4032982356198,7.51176418303031,-10.801417006195,5.87125624936485e-21,1.34978144279373e-19,36.9081614004813
"30365","AC018521.6",-1.60247161191542,4.94349263619104,-10.7975324769667,6.01928789946091e-21,1.38297166994183e-19,36.8834869427368
"9314","MYOZ2",-2.37611591975197,3.52037693721252,-10.796774299907,6.04861190789923e-21,1.38886424914997e-19,36.8786711939701
"8090","ALG3",1.01873868021798,10.9467341673665,10.7959975840927,6.07880073794478e-21,1.39494812559933e-19,36.8737377520396
"23250","TMCC3",-1.72322681325013,9.57081223376968,-10.7945067685325,6.13716647693119e-21,1.40748665553518e-19,36.8642687558534
"26652","AC015914.1",-1.95222119028731,2.91537495056004,-10.7922740589671,6.225624816084e-21,1.42690716355052e-19,36.8500880007244
"3238","MARK1",-2.09044648267178,8.86575367708362,-10.7907502798961,6.28672501673715e-21,1.44003746108063e-19,36.8404102128006
"34222","PCNA",1.21555341377921,11.9042899299703,10.7891880366075,6.34998868118856e-21,1.45364710585366e-19,36.8304883766788
"9880","LPCAT1",1.08859068065091,11.769278056246,10.785891960609,6.48555590019991e-21,1.48378205610146e-19,36.8095557509446
"23591","CIT",1.71454314087998,9.1304745166664,10.7853836351627,6.50671872139084e-21,1.48772263646716e-19,36.806327590576
"14953","AC073130.2",-2.01871021615285,2.93943602651611,-10.7819755988455,6.65039386662268e-21,1.51965321917769e-19,36.7846852705721
"6248","LINC01266",-2.66099737070696,3.93762152747341,-10.7783090129691,6.80850496363462e-21,1.5548418953229e-19,36.7614023871452
"17359","AMYH02020865.1",-1.74474929574732,1.03690944173134,-10.7757218987409,6.92231816993494e-21,1.57987795718902e-19,36.7449749947238
"2428","ACKR1",-3.85808402434671,10.456918562332,-10.7754200451509,6.9357204569622e-21,1.58198087621e-19,36.7430583604343
"34671","EMILIN3",-3.38269770977744,5.44189209218691,-10.7729297970299,7.04727969096856e-21,1.60645653884891e-19,36.7272467633575
"8919","SLC4A4",-3.22052426777406,7.38554605261853,-10.7719732905692,7.0906039718933e-21,1.6153576189768e-19,36.7211736843639
"29559","SHMT1",-1.18285104178278,10.9718950172476,-10.7678239588702,7.28164243225546e-21,1.65779387816645e-19,36.6948297138977
"8975","AC034139.1",-2.38878824997766,5.36803495949306,-10.7677379625218,7.28565561197796e-21,1.65779387816645e-19,36.6942837446447
"21890","NRIP2",-1.25747462087364,8.38722490186787,-10.7660812080619,7.36340332857755e-21,1.67447604170398e-19,36.6837655746774
"9894","AC124852.1",-2.82267165866343,6.92567123142522,-10.763236780454,7.4988210934369e-21,1.70407530865095e-19,36.6657079321923
"27819","AF001548.3",-2.65813870184804,2.59377772546004,-10.763158408327,7.50258720291892e-21,1.70407530865095e-19,36.6652104042419
"5383","SCN7A",-3.17422959756193,7.15062395145162,-10.7626363477301,7.52772259930966e-21,1.70875683906926e-19,36.6618962352872
"21393","ANGPTL5",-3.25605331754854,3.75132595017367,-10.7612886511913,7.59299852176543e-21,1.72253897996471e-19,36.6533408566279
"35224","AP000251.1",2.38522953224207,3.58857083228704,10.7592466056109,7.69298296295765e-21,1.74417378437477e-19,36.6403780044435
"32022","LMNB2",1.20289304251199,11.2420472512079,10.7589169843314,7.70924483749803e-21,1.74681221356914e-19,36.6382856175767
"34668","ZHX3",-1.19152413943593,11.2172234915042,-10.7573891963918,7.78506727201891e-21,1.76293501797781e-19,36.6285875938119
"3223","LYPLAL1-AS1",-2.8005013634444,5.3808196069566,-10.7559910625993,7.85510684683026e-21,1.77772975325628e-19,36.6197127947195
"19605","ADD3",-1.88466314521895,12.1658870727927,-10.7471977838533,8.31024509777863e-21,1.87848341013342e-19,36.5639011994949
"26313","ZNF106",-1.67733074115515,12.6239417288739,-10.7417895439876,8.60314405008924e-21,1.94352845131561e-19,36.5295786980132
"28494","CDH5",-1.75989536721318,11.8705939122977,-10.7416900639592,8.60862704235241e-21,1.94360466613111e-19,36.5289473930497
"27262","NR2F2-AS1",-1.58942612131596,5.99552071715461,-10.74054444632,8.67202127957324e-21,1.95614123489678e-19,36.5216773239421
"4124","RNU6-242P",-1.67083270686864,1.42445094025193,-10.7404996114212,8.67451172416634e-21,1.95614123489678e-19,36.5213928052661
"11189","SH3RF2",-2.28464509462323,8.57078721347748,-10.7370544190886,8.8680311992465e-21,1.99858755643162e-19,36.4995305201847
"12965","BVES-AS1",-2.10364622026735,3.72269768752068,-10.7363170884737,8.91000394914078e-21,2.00684954780528e-19,36.4948517754763
"11131","PCDHGB6",-1.75807738495482,7.29297241470757,-10.7340301231891,9.04145485126452e-21,2.03524334113208e-19,36.4803401589018
"11954","H2BC6",2.64577917333371,5.13146712088571,10.7337702806375,9.05651202250573e-21,2.03741853552166e-19,36.4786913992769
"10141","PLCXD3",-3.39681022966207,6.40851927839012,-10.7331669648696,9.09156907216865e-21,2.04408777972592e-19,36.4748632519425
"21966","CHD4",1.08402309867997,10.546628099994,10.7303238557922,9.25860527283559e-21,2.08040474934888e-19,36.4568237272898
"30446","SAMD14",1.77428448940058,5.61328738356343,10.725972548474,9.52019706235827e-21,2.137912505585e-19,36.4292163342876
"1338","WLS",-1.97365241423383,11.7005718979885,-10.7202061161617,9.8782565891354e-21,2.21700242355806e-19,36.3926335899739
"4063","CYP1B1-AS1",-1.51298490832529,5.83360447714792,-10.7188128246612,9.96676746919738e-21,2.23553884113137e-19,36.3837949561626
"18315","TRAF2",1.12834747369722,10.0894982766747,10.7147911325052,1.02267136879184e-20,2.29248326065313e-19,36.3582836718538
"22678","TAMALIN",-1.54043241920779,8.99013517789877,-10.712303832716,1.03908564393461e-20,2.32789697169027e-19,36.3425065431495
"20341","KIF18A",2.0622291059104,7.37397549171356,10.7097647147079,1.05611297637972e-20,2.36464133632572e-19,36.3264014064896
"22255","CAPZA3",-2.80164018099092,2.52705820831314,-10.7081121624712,1.06734423443845e-20,2.38837241843655e-19,36.3159199547692
"16920","ARHGAP39",1.65334479205037,9.49913876145941,10.7051541578314,1.08774607235161e-20,2.43258405238987e-19,36.2971592886559
"186","ACOT7",1.2324780830585,9.95565396254523,10.7049361759605,1.0892648281723e-20,2.43453911773516e-19,36.2957768108475
"10473","ZBED3-AS1",-1.43532385163855,6.8021737449229,-10.7039432539994,1.09620966883476e-20,2.44861215915e-19,36.2894795964607
"17802","PLPPR1",-3.31859735053382,4.92134073904329,-10.7030589877857,1.10243170754954e-20,2.46105499158163e-19,36.2838715768547
"13548","PACRG",-2.08943853058991,5.4301150002325,-10.7011346419995,1.11609416761612e-20,2.48861327622173e-19,36.2716676578479
"10402","AC025774.1",-2.21592712695162,3.85401973261332,-10.7003201021125,1.12192798883266e-20,2.50014536838862e-19,36.266502084655
