"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"20538","OR7E13P",-1.95056828301334,1.95707602849496,-10.0974793911543,5.18357488333642e-19,9.20217097896147e-18,32.4667629402116
"29944","C1QTNF1-AS1",-1.76534486181619,2.29157775867096,-10.0966865970913,5.20964992958981e-19,9.2439581954153e-18,32.4617945037269
"2008","H2AC20",2.08195619501299,4.32219577390648,10.0949082430306,5.26861652035056e-19,9.34403881755215e-18,32.4506499040497
"35730","STARD8",-1.33456985547104,9.49323569770835,-10.0926968367001,5.34287079669743e-19,9.46651769841685e-18,32.4367920995837
"30511","SLC14A2",-2.88100518526253,5.55220318222719,-10.0910630063003,5.39840033040321e-19,9.56025745587344e-18,32.4265541447071
"13336","ARL4A",-1.56608917245609,10.5817801284371,-10.090182719288,5.42855695496172e-19,9.6089940155675e-18,32.421038228242
"6833","PDZRN3",-1.43588062822303,11.101907098895,-10.0897454235993,5.44360005762323e-19,9.6309440631134e-18,32.4182981570743
"9900","AC008780.1",-1.60056477738935,1.18960937044597,-10.0876324468166,5.5168744285343e-19,9.75584693946438e-18,32.4050587565405
"8123","EVC2",-1.58670145277812,8.34918145868301,-10.0842564026149,5.63599484855038e-19,9.96166189380539e-18,32.3839066511067
"13231","SDK1-AS1",-1.83883196731092,2.33605061050504,-10.083283143564,5.67080884746129e-19,1.0018337336625e-17,32.3778091536719
"24267","AL355073.1",-1.40974918249433,1.20674814239475,-10.0799732762719,5.79081600772045e-19,1.02253914834002e-17,32.3570737848386
"27503","TK2",-1.04943465693987,10.9099348210299,-10.079612263832,5.80405748620318e-19,1.02438101279497e-17,32.3548122437206
"33622","PTGIS",-2.30671765373248,10.8613949616164,-10.0792043573149,5.81905528819039e-19,1.02653092465337e-17,32.3522569606868
"6203","KAT2B",-1.48189355802143,10.4389987987692,-10.0788258909566,5.83300517724105e-19,1.02849398495272e-17,32.3498861241888
"34846","Z95114.3",-1.93214798869735,4.73617049595919,-10.0780584684052,5.86139397579198e-19,1.03299982998895e-17,32.3450788047011
"25200","LINC02256",-1.51663480878678,3.83458032684636,-10.0755501969781,5.95514482543182e-19,1.04901502323677e-17,32.3293669990416
"32318","IGFL2",2.89324669543395,4.03729734548888,10.0754179402666,5.96012940383282e-19,1.04938587561397e-17,32.3285385692881
"7413","TRPC1",-1.6494575522531,8.40161334127177,-10.0748195167527,5.98273519893918e-19,1.05285739768487e-17,32.3247901958354
"35390","PTCHD1",-3.85560020064291,7.27831899148732,-10.072519532298,6.0704164885654e-19,1.06777219759775e-17,32.3103841709193
"25903","CYP11A1",-2.11452449915942,6.13641730546848,-10.071581498156,6.10654329486594e-19,1.07360866823292e-17,32.3045089905684
"2817","NR5A2",-1.67283741759494,8.31362342367964,-10.0684111974363,6.23023512236454e-19,1.09482714209112e-17,32.2846534461184
"19188","AC136475.7",-1.40240219894477,1.9645700092887,-10.0675264590187,6.26519731248544e-19,1.10044039157033e-17,32.2791126104667
"26169","ACAN",2.67315335382518,6.15592790135956,10.0666324331744,6.30072510365432e-19,1.10614752951727e-17,32.2735137292293
"9477","AC093909.4",-1.55849571569348,0.959185510312148,-10.066473296601,6.30707006370898e-19,1.10672833674501e-17,32.2725171410426
"5083","FMNL2",-1.53466315445012,10.971958898888,-10.0648270619287,6.37308212021316e-19,1.11777358495327e-17,32.2622078658794
"8425","CNGA1",-2.57792692861131,6.15716428778093,-10.0645134154914,6.38573682748432e-19,1.11945437428809e-17,32.2602437523063
"6341","CSRNP1",-1.64471327449828,11.8130696214394,-10.0644008514768,6.39028455586047e-19,1.11971303328313e-17,32.2595388586468
"23170","UBE2L5",-1.43004107975769,4.15201457214176,-10.0568916757234,6.70106755147554e-19,1.17304086446243e-17,32.212519492818
"9007","CETN4P",-1.88273673531149,4.44812655515601,-10.0554253570844,6.76348923108422e-19,1.18339956080699e-17,32.2033389950621
"33599","LINC01522",3.06831697851981,3.62165987760491,10.0533286308005,6.85375545826695e-19,1.19804302845083e-17,32.190212128487
"27400","AC040168.1",-1.91809105992645,3.01343158908773,-10.0507445573255,6.96665543326898e-19,1.21719426615974e-17,32.1740350606633
"28020","TUBB3",2.17838319080818,2.82576421204753,10.0499580713243,7.00138398612497e-19,1.22267580622094e-17,32.1691116238202
"15017","AC246817.1",-1.89729701460818,3.97962801828483,-10.0498194163009,7.00752438325034e-19,1.22316203865873e-17,32.1682436469416
"8564","CSN1S1",-4.14882531128281,3.4887934631721,-10.0495002098348,7.02168098250749e-19,1.22504636231914e-17,32.1662454336707
"6096","AC083855.2",1.79059860625286,5.93939484037259,10.0488167954242,7.05208585666113e-19,1.22976230206637e-17,32.1619673521256
"3118","LYPLAL1-AS1",-2.57004653077116,5.49604702329321,-10.048182663142,7.08041550850102e-19,1.23411202115174e-17,32.1579978328893
"33717","APCDD1L-DT",-3.00943767518862,6.54017607065608,-10.0480968140449,7.08425949375542e-19,1.23419178541783e-17,32.1574604423449
"9840","AC008966.2",-1.4689063719763,3.20308883791411,-10.0475969236913,7.10668396229566e-19,1.23750694548413e-17,32.154331295199
"13397","AC002480.2",-1.90213500311076,3.29856946568618,-10.0434540348383,7.29527174551466e-19,1.26973960858179e-17,32.128399639545
"35293","MID1",-2.13028003520184,9.93789213723785,-10.042827133316,7.32423996060881e-19,1.2741730291377e-17,32.1244758894706
"5999","CHL1-AS1",-1.77525109310323,1.64318008493664,-10.0423156819382,7.34795826601099e-19,1.27768934619769e-17,32.1212747808911
"35755","SLC7A3",-3.86187772385164,4.94752086865492,-10.0420222740149,7.36159944325162e-19,1.27945089799117e-17,32.1194383961515
"12581","TRAF3IP2-AS1",-1.06875653705537,6.90758772188798,-10.041439777313,7.38875580972323e-19,1.28355859981493e-17,32.115792697897
"4076","NRXN1",-3.08547219469393,6.38635069471338,-10.0411312271914,7.40318102918498e-19,1.28545181414805e-17,32.1138615821592
"18022","PTCHD3",-3.06400189662663,4.07329989537532,-10.0407032081569,7.42323808830547e-19,1.28770745057773e-17,32.1111827728183
"13108","LINC01558",-1.83395314446386,5.30872104491559,-10.037710109096,7.56501661544673e-19,1.3116774289561e-17,32.0924508709385
"3251","MRPL55",1.09664688762633,10.4816772255913,10.0368552592352,7.60600263845476e-19,1.31815678631061e-17,32.0871011584954
"25199","AC135983.2",-1.49188276322716,6.63694198230394,-10.0348324939881,7.70386801644843e-19,1.33448276486445e-17,32.0744429873463
"10721","PCDHGA2",-2.10624533769319,7.45116110757746,-10.0338840451794,7.75018692522778e-19,1.34186846877364e-17,32.0685079458389
"32685","LILRB5",-2.57816309162697,8.09085599528388,-10.0327527220962,7.80579979764998e-19,1.35085555282598e-17,32.061428723109
"30047","ASPSCR1",1.03745911979113,10.2695490894871,10.0326363761291,7.81154155978047e-19,1.35120761123758e-17,32.0607007024585
"25203","GOLGA8N",-1.48440682440346,5.42636493149625,-10.031470435358,7.86931453221359e-19,1.36055520607712e-17,32.0534050841382
"28036","DOC2B",-2.01166129307644,9.65938657097517,-10.0305664453213,7.9144005465254e-19,1.36770148088509e-17,32.047748706944
"9191","FBXW7",-1.01644505965087,10.5897285881703,-10.0257641557144,8.15826285072148e-19,1.40850804290571e-17,32.017702269155
"7424","SLC9A9",-1.6994203231933,8.9932911061069,-10.025278557702,8.18333471240434e-19,1.41216769378925e-17,32.014664228048
"18363","CTNNA3",-2.13027227164694,5.10801367640486,-10.0241412690895,8.24235480212854e-19,1.4216794279147e-17,32.007549163162
"28570","RNF112",-1.53751831180759,4.88903993792842,-10.0214760217011,8.3823358790697e-19,1.44445680117529e-17,31.9908757080613
"6193","SATB1",-1.79333232960165,10.5509387338416,-10.0209469919986,8.41040143949093e-19,1.4486081798851e-17,31.9875662929895
"29663","PRKCA",-1.7551103841849,9.34401887799266,-10.0208645672595,8.41478257732734e-19,1.44867815688839e-17,31.9870506780055
"6904","AC110491.1",-1.77862061580285,1.70993920520139,-10.0202221120095,8.44900915081228e-19,1.45388379372287e-17,31.9830317799085
"16310","BOP1",1.24619765883918,10.8885674826058,10.0185712864124,8.53759375618848e-19,1.46827191759076e-17,31.9727052795587
"4813","AL078621.1",-1.4271055790948,6.33714397259347,-10.0185140687553,8.54068063790929e-19,1.46827191759076e-17,31.9723473702507
"20855","PHLDB1",-1.47459707557819,12.3210159761382,-10.0156872992064,8.69457693440802e-19,1.49402428548531e-17,31.9546659136144
"25780","AC110048.2",-1.73801355657611,3.17469371439557,-10.0143297144423,8.76946622202411e-19,1.50618268580533e-17,31.9461746485829
"5721","DES",-3.61194892689998,7.0132865687501,-10.0134100719776,8.82056182674069e-19,1.5142449191587e-17,31.9404227347859
"11579","ZNF204P",-2.1950263604246,8.76573922741021,-10.0111240724111,8.94886136471412e-19,1.53554708709214e-17,31.9261254862886
"3473","ZNF670-ZNF695",1.88885022315595,1.68145615310418,10.00830005304,9.1099267856965e-19,1.56244890179527e-17,31.9084644241121
"15479","MCM4",1.60407737065863,11.9541995103431,9.99985797455374,9.60883965074637e-19,1.64724256778505e-17,31.8556760249084
"12893","UST",-1.6567146390912,9.2969166674456,-9.99931050011202,9.64211874450248e-19,1.6521704737289e-17,31.8522530402345
"23162","AL157770.1",-1.53572044829387,1.67241121442444,-9.99802099472768,9.72095783058936e-19,1.66489675325968e-17,31.8441908240374
"29731","KCNJ2",-1.77080519750915,8.77682980706594,-9.99766080279374,9.74309413865465e-19,1.66790422253362e-17,31.8419388859994
"10057","ARHGEF28",-1.3814755053454,10.5853887551957,-9.99649996522157,9.81477803106719e-19,1.67938685502476e-17,31.8346814073298
"11528","AL353759.1",1.94045620245844,3.52858812195921,9.99520460032889,9.89538973261826e-19,1.69238561330364e-17,31.8265831181506
"16056","MRPL13",1.10784999370254,10.7720257601599,9.99367823240974,9.99122393188809e-19,1.70797442505438e-17,31.817040989512
"20043","PPP1R14B-AS1",1.65536393403489,2.00240321327862,9.99040164667272,1.02000813825986e-18,1.74286060042283e-17,31.7965585438618
"21787","CACNB3",1.30129615732114,10.4175632369845,9.98990821471924,1.02319085536116e-18,1.74747956487782e-17,31.7934741679338
"8937","NEUROG2",-3.25483070139071,3.58972380090189,-9.98921190519375,1.02769900583047e-18,1.75435681341907e-17,31.7891216959967
"21296","A2M-AS1",-1.54774237780669,6.59971654647258,-9.98606842757012,1.048298565162e-18,1.78868396563176e-17,31.7694734687097
"16998","SHC3",-1.66569329958232,7.69439876250784,-9.98467491577739,1.05756151512898e-18,1.8036446878985e-17,31.7607638481282
"16377","VLDLR",-2.10256398133488,10.1201281068993,-9.97800627139204,1.10303070702783e-18,1.88031137270048e-17,31.7190881686989
"9525","LPCAT1",1.0513429330233,11.7506541824322,9.96904462758934,1.16721612271006e-18,1.98879657822771e-17,31.6630932879335
"17400","OLFML2A",-1.2580606585094,11.7489870150775,-9.96641692301545,1.18673234109896e-18,2.02110499549966e-17,31.6466770228562
"11268","TUBB2B",-2.11609851225751,8.0559688749948,-9.96628275831036,1.18773747263653e-18,2.02187201904302e-17,31.6458388741111
"24049","NPAS3",-1.81842256507908,7.5078480861535,-9.96511990074398,1.19648494722959e-18,2.03581187613117e-17,31.638574431571
"17711","CYSRT1",1.86340836128018,5.6965906928809,9.96466556214636,1.19992007279701e-18,2.04070401181335e-17,31.6357362079395
"23107","TPTE2P1",-1.9251527094094,4.6184164978547,-9.96282088799423,1.21396835505307e-18,2.06363296027352e-17,31.6242129804359
"6976","LINC00636",-1.95144815116365,1.89233401900227,-9.96170955075449,1.22251081395308e-18,2.07718550700857e-17,31.6172709861136
"17513","AL161785.1",-1.6737618232153,5.7771732541895,-9.95832863052197,1.24886872214143e-18,2.12098180089314e-17,31.5961531780173
"1012","AL358075.2",1.93552330817034,2.81723335679507,9.95490235317596,1.27615784598694e-18,2.16631806496693e-17,31.5747538912298
"18416","EIF4EBP2",-1.09819145733391,13.7469050804851,-9.95355973426266,1.28701262876972e-18,2.1837272936751e-17,31.5663688828924
"5883","GBX2",2.12134145353052,1.45713139754973,9.95311994201481,1.29058821496991e-18,2.18877515508577e-17,31.5636223262191
"18426","UNC5B",1.51891515087722,10.9157299731122,9.95126212495601,1.30580210970517e-18,2.21354714838672e-17,31.5520203659261
"31683","ZNF676",-2.59005631338818,5.63438685696203,-9.95043990550604,1.31259227673302e-18,2.22402315749938e-17,31.5468858263114
"21736","AC004241.5",-1.49545222090897,3.96134762494044,-9.94889282574433,1.32546408974207e-18,2.24478922930945e-17,31.5372250173539
"5318","AC019080.1",-1.37922022034513,5.95526244437385,-9.9485036963534,1.32872141767165e-18,2.24857338782559e-17,31.534795140767
"16676","FAM166B",-2.03543775980918,5.75262766751797,-9.94847852288975,1.32893241435997e-18,2.24857338782559e-17,31.5346379486053
"17880","AL355355.1",-1.62469162103988,2.95478468449902,-9.94832327367704,1.33023440624069e-18,2.24973193363564e-17,31.5336685188861
"14111","SGCE",-1.7007644570668,11.0376644572007,-9.94749938985587,1.3371651738485e-18,2.25986626306643e-17,31.52852396725
"6001","AC090044.1",-2.31202368130649,2.38239134144981,-9.94746363022266,1.33746680827369e-18,2.25986626306643e-17,31.5283006769285
"19402","AC044810.2",-2.9641368339648,3.04889448250138,-9.94654672068425,1.34522418395792e-18,2.2719203247697e-17,31.5225753787542
"19397","OVCH2",-3.59480428702665,4.45011177143815,-9.9461638936309,1.34847628390183e-18,2.27635788064317e-17,31.52018499785
"29917","SYNGR2",1.18219296711061,13.3176250230566,9.94415842789941,1.36564105002969e-18,2.30338214597836e-17,31.5076632017094
"17962","DNAJC1",1.35877403705045,11.5171035986707,9.9441458946771,1.3657490033088e-18,2.30338214597836e-17,31.5075849483397
"32470","BCL2L12",1.18449356816032,9.12308786504287,9.94407026151168,1.36640064020596e-18,2.30341525129263e-17,31.5071127199444
"11759","AL662844.4",-1.32311353829652,6.94218224274352,-9.94304904008909,1.37522962027008e-18,2.31722694130204e-17,31.5007366406013
"23128","GPR12",-3.32568301654296,4.94917210549371,-9.93900460105594,1.41075762817621e-18,2.37599226046719e-17,31.4754864743207
"15372","AC138356.1",-1.78861521958462,4.78349668381654,-9.938615132226,1.4142267737622e-18,2.38073482662988e-17,31.4730550863728
"1998","H4C14",2.20485369243532,3.65683300803692,9.93815889735076,1.41830143979554e-18,2.38649188710934e-17,31.4702069198502
"19506","SOX6",-2.48288060735702,7.3824947400703,-9.93744522118059,1.42469880109114e-18,2.39615009250428e-17,31.4657516742552
"13449","AC004947.1",-2.69783853273305,4.65595975414907,-9.93419407899414,1.45420757828315e-18,2.44465172500496e-17,31.4454568841
"25890","LOXL1",1.44133757080896,10.6633978864707,9.9327940522136,1.46710164108398e-18,2.46519070589889e-17,31.4367179334283
"13570","AC083864.5",-1.92848159377317,1.55880829979746,-9.93179432542666,1.47637863471277e-18,2.47917648721037e-17,31.4304778409767
"10875","PDGFRL2P",-2.08438573686142,3.20837651224208,-9.93175063157026,1.47678542329301e-18,2.47917648721037e-17,31.4302051163794
"16326","KIFC2",1.73308271369527,8.83813328780181,9.93134464880431,1.48057045404163e-18,2.48409400070072e-17,31.4276711021696
"30168","AKAIN1",-1.96471432560299,1.37768235304461,-9.93129030608662,1.48107783118111e-18,2.48409400070072e-17,31.427331914342
"35732","EFNB1",-1.1317027736418,10.8559221763772,-9.92975918020182,1.49544477900984e-18,2.50703681765376e-17,31.4177753664486
"4772","AC092645.1",-2.26027981040149,7.16986186822493,-9.9289887301187,1.50272653131984e-18,2.51808603036703e-17,31.412966730229
"19712","LINC02685",1.54941177039487,1.09086213524141,9.92874521348698,1.50503541748657e-18,2.52079599382883e-17,31.4114468812479
"11133","N4BP3",1.56038166867115,9.86354034390315,9.92859925062305,1.50642104794564e-18,2.5219578095281e-17,31.4105358945616
"35363","PPEF1",2.78220669171408,5.48006642713472,9.92773999896761,1.51460375208802e-18,2.53449257798898e-17,31.4051731826195
"11273","PXDC1",-1.3438820567864,10.9958495408754,-9.92610916449448,1.53025624926631e-18,2.55950983298578e-17,31.3949952354743
"11531","H4C4",2.5510040713282,2.40690636565121,9.9245633812617,1.54524116066444e-18,2.58338804319157e-17,31.3853484792313
"11400","GFOD1",-1.40518503135784,10.053761707064,-9.92328300942442,1.55776377803751e-18,2.60312969529368e-17,31.3773583618357
"12698","ECHDC1",-1.35572395032224,11.4086768276119,-9.9228326829619,1.56219216412162e-18,2.60933343783577e-17,31.3745481767972
"4886","AC013474.1",-1.5943856472826,1.6307152037266,-9.92063662071154,1.58396798476961e-18,2.64449368634508e-17,31.3608444904396
"13063","QKI",-1.47747150352942,12.6139780343686,-9.9197218760383,1.59312741905201e-18,2.65856785324036e-17,31.3551366032633
"26610","FLYWCH2",1.07837499951051,10.089949284622,9.9169657376465,1.62104512701051e-18,2.7039181097952e-17,31.3379394678724
"19611","KCNA4",-2.80086213841003,2.34353366708768,-9.91684545037586,1.62227458814516e-18,2.70473099906398e-17,31.3371889539297
"15726","TPD52",1.99093679833468,12.4474142302306,9.91562724641327,1.63477836064733e-18,2.72433160183596e-17,31.3295882878368
"27819","AC092718.4",1.475444428944,6.99934843082519,9.91272178972006,1.66498916840229e-18,2.77340928846389e-17,31.3114614065357
"9751","LIFR-AS1",-1.77621000170066,6.55517062147961,-9.9126437057757,1.66580871011087e-18,2.77350681812247e-17,31.3109742665227
"24162","POLE2",1.34514744132193,7.58425299022705,9.91077039527173,1.68559123724186e-18,2.80516247637064e-17,31.2992875920558
"10533","AC010307.4",2.04798900163615,1.19173703133227,9.9090085360146,1.70441031392841e-18,2.83518659522752e-17,31.2882967211032
"6601","CYB561D2",1.08564504074943,9.62256102478012,9.90861301367923,1.708663719586e-18,2.84096523376055e-17,31.2858294330006
"4735","SEPTIN10",-1.19878741439937,11.8866812547595,-9.90672538504442,1.72910918027678e-18,2.87364857201859e-17,31.2740546570307
"33713","PPP4R1L",-1.51763300467286,8.38476804330423,-9.9055084252692,1.74241944719295e-18,2.89444936975361e-17,31.2664637273966
"22204","AC026124.1",-1.62935456863212,1.54827800742287,-9.90402177041212,1.75881802576949e-18,2.92035907823211e-17,31.2571908659058
"23385","CAB39L",-1.27169417448697,11.4292874082304,-9.9038554532127,1.76066212624843e-18,2.92208979295312e-17,31.2561535010483
"698","SPOCD1",2.21015612428445,6.29324677002821,9.89927475272786,1.81221630287288e-18,3.00628290279949e-17,31.2275841962759
"11581","AL031118.1",-1.62193298788402,4.9677682345032,-9.89874276545871,1.8183002592496e-18,3.01500324152006e-17,31.2242664715372
"29279","AC005670.3",-1.13933786062687,9.60811319473879,-9.89827636533907,1.82365087802498e-18,3.02250022285122e-17,31.2213578168687
"2985","IL19",2.41002060570576,2.38550415880758,9.89689001758974,1.83964806159719e-18,3.04762787513506e-17,31.2127122138414
"18513","COMTD1",1.39107811005554,8.0904633672078,9.89614555532072,1.84829608177976e-18,3.06056333469083e-17,31.2080696932983
"6876","VGLL3",-2.15986531685266,10.1829372246751,-9.89527857751136,1.85841835273943e-18,3.07453087988839e-17,31.2026632696968
"12600","LINC02518",-2.02241842246463,2.51091974557815,-9.89109930156619,1.90799291351567e-18,3.15368298077062e-17,31.1766032489052
"30180","L3MBTL4",-1.91884304116975,8.02857826800717,-9.89072561023148,1.91248928322186e-18,3.15968197716699e-17,31.1742732210566
"27847","CDH13",-2.00172622829514,9.46206023861228,-9.89034346711895,1.91709826319111e-18,3.16586149978538e-17,31.1718905183208
"8320","NWD2",-3.44040312837359,4.07477029314591,-9.88803149800604,1.94521953996663e-18,3.20939209387161e-17,31.1574756502476
"36374","TKTL1",-1.88337078077071,2.49339704317774,-9.88578484029856,1.97293998578447e-18,3.25365478379641e-17,31.1434688206881
"11656","MAS1L",-2.28139582851839,2.54547604085592,-9.88411988939666,1.99373656241141e-18,3.28646416796229e-17,31.1330891808935
"21919","KRT74",-1.64226061349458,1.27215111397484,-9.87968767535637,2.05016897853622e-18,3.37795924917409e-17,31.1054600572083
"34105","RIPPLY3",2.83697729439433,5.35427687587282,9.87660395986621,2.09036770403023e-18,3.44263630099801e-17,31.086238961546
"21012","SENCR",-1.5255931988176,5.14668509427159,-9.8753438710615,2.10701906113099e-18,3.46849217262783e-17,31.078385151976
"20423","DGAT2",-2.98666423265008,11.2805651528607,-9.87408205579547,2.12382562204649e-18,3.49458007318765e-17,31.0705208409256
"23483","TBC1D4",-1.4300353318377,11.8708395447856,-9.87344388589304,2.13237640881501e-18,3.50706636262057e-17,31.0665435218086
"20532","AP001148.1",-1.79510541253554,5.62493483159689,-9.8716878482435,2.15608282860877e-18,3.54445623687304e-17,31.0555995656656
"35273","NLGN4X",-2.30517097836321,8.25529646414768,-9.87137596539174,2.16032060064367e-18,3.54982166866813e-17,31.0536559057994
"30037","ANAPC11",1.09946354594536,11.236743839396,9.86986100005341,2.18102382829772e-18,3.58061236243868e-17,31.0442148387767
"14018","SEMA3A",-2.14749294432835,7.82385870616802,-9.86940219688856,2.18733264630474e-18,3.58935279726352e-17,31.0413557110082
"19585","LUZP2",-3.06469692168962,6.27011499842191,-9.86711898298711,2.21899954021775e-18,3.63967854377931e-17,31.0271278978587
"3927","RMDN2",-1.03136528196342,7.94290430312319,-9.86689984253992,2.2220628083897e-18,3.64306347793842e-17,31.0257623722524
"35396","APOO",1.09015683252741,9.34204646340486,9.86612709180862,2.23289840529936e-18,3.65918234170596e-17,31.0209472083006
"24475","AC004825.2",-1.13285374406393,4.76703377229792,-9.86582602254324,2.23713426498443e-18,3.66447619872461e-17,31.0190712120821
"14845","ZNF467",1.40636854644858,9.40225799665901,9.86456000455274,2.25503413011406e-18,3.69213719254883e-17,31.0111826748352
"26178","FANCI",1.58411328961793,9.99369700843034,9.86237743107214,2.28622850355009e-18,3.74153049126119e-17,30.9975837113172
"30171","LINC00667",-1.1574305383544,10.8192460572318,-9.861556620014,2.29807081938917e-18,3.75869910812076e-17,30.9924696846012
"20814","TAGLN",-1.54794204033345,14.1204583022536,-9.8615074717866,2.29878184492157e-18,3.75869910812076e-17,30.9921634722632
"24814","CYP46A1",-1.47185167400667,6.33459503500565,-9.8611512712817,2.30394153715346e-18,3.76544633466794e-17,30.9899442181056
"27180","FBXL19",1.16272444463362,9.8403532009128,9.85962320130518,2.326207387079e-18,3.800132426243e-17,30.9804240418285
"20904","AP001360.1",-2.98206721129693,2.68707504917551,-9.85910531871665,2.33380209580906e-18,3.81083114623015e-17,30.9771976183838
"32044","ZFP36",-2.03181601425949,13.6764063923223,-9.85884246349217,2.33766629153793e-18,3.81543151192975e-17,30.9755600395936
"18340","RTKN2",1.88543190083754,7.75231897734704,9.85814675104634,2.34792464048411e-18,3.83045933066625e-17,30.9712258302639
"30967","HMG20B",1.01166798509117,11.8828317718428,9.85685447400286,2.36709853624798e-18,3.86001222604447e-17,30.9631753022128
"35562","EBP",1.2597266940915,9.23954361807255,9.85519001740921,2.39202454687199e-18,3.89891442912775e-17,30.9528066026886
"22919","AC079949.1",-1.95244249289744,2.57770269753185,-9.8545698560282,2.40137845518409e-18,3.91241122832541e-17,30.9489434359783
"21440","ART4",-2.85688260360709,5.10021622005845,-9.85319840625803,2.42219363756779e-18,3.94456073792653e-17,30.9404004985389
"9732","AC008957.3",-2.22277956624874,3.73600127969666,-9.85208645344577,2.43920215176259e-18,3.97048511045732e-17,30.9334742281635
"26193","MRPL15P1",-2.01720653916272,1.82829691784845,-9.84976931489208,2.4750284635302e-18,4.02700390097418e-17,30.9190416003037
"32732","TNNT1",4.25380006355168,6.94408881991508,9.84694665013541,2.51937976265997e-18,4.09368322915316e-17,30.9014614252565
"8411","GABRA4",-2.50150591518781,2.04080827218686,-9.84551453548852,2.54218375557262e-18,4.12889612992868e-17,30.8925424035272
"27100","PAGR1",1.03234337413629,8.79858268553698,9.84526858255525,2.54612077238793e-18,4.1334484485724e-17,30.8910106750428
"11515","H3C2",2.70513059322741,1.97704976874361,9.84422103428322,2.56295721129751e-18,4.15892869648037e-17,30.8844869389656
"23075","LINC00540",-1.92003163493974,3.22262193981525,-9.84347779827831,2.57496987718693e-18,4.17656217819113e-17,30.87985845494
"24099","CLEC14A",-1.29013184740166,10.5678179497256,-9.84333234825449,2.57732728846074e-18,4.1785262613541e-17,30.8789526791508
"11190","FLT4",-1.19865382941259,10.0988495172948,-9.84260664882888,2.58912136920913e-18,4.19578112148493e-17,30.8744335092113
"6282","CRTAP",-1.00380547200475,13.597376743701,-9.84215606514766,2.59647129798684e-18,4.20582190784126e-17,30.8716276196354
"25365","EHD4-AS1",-1.52249673169382,3.41515180204413,-9.84104549426388,2.61467580520992e-18,4.2334284494305e-17,30.8647119792354
"24849","DIO3OS",-2.47765210975307,6.41272966531187,-9.84031894071711,2.62665422329478e-18,4.2509342727443e-17,30.8601877650712
"34687","AL020994.3",-1.78329014340124,1.34310702054468,-9.83928304648269,2.64382720348576e-18,4.2768276190964e-17,30.8537374522341
"18650","AL353751.1",-1.54248889262447,1.98100743750358,-9.83810796217394,2.6634430803074e-18,4.3066480259487e-17,30.8464206447052
"19093","FOXI2",-2.06555223006629,4.50422425062482,-9.83545723923017,2.70822597460816e-18,4.37711768827357e-17,30.8299164306521
"14810","OR2A1",-1.74779263460248,2.80348172175916,-9.83462247917461,2.72248358941585e-18,4.39821085548981e-17,30.824719199573
"12127","MYMX",-2.87032309260326,5.4178034217321,-9.83329941084313,2.74523476136933e-18,4.43300071390636e-17,30.8164819891097
"20347","STARD10",2.13540695982614,12.2933746826927,9.83220014183045,2.76428148915358e-18,4.46178047624851e-17,30.809638338056
"20440","AP001189.1",-2.19352821619787,4.68949729832445,-9.83154797396433,2.77564356713692e-18,4.47813658467783e-17,30.8055782717261
"34317","AP000547.3",-2.51195730720942,6.95016690020159,-9.83127768685028,2.78036613582196e-18,4.48377098168881e-17,30.8038956219507
"273","MASP2",-1.96110500552084,6.26808037973561,-9.83105065235761,2.78433916059626e-18,4.48819217368824e-17,30.8024822471188
"13906","AC005089.1",-2.15570788246411,2.38996798441069,-9.82990317483617,2.80450629658677e-18,4.51870187822288e-17,30.7953389003388
"17158","NANS",1.03041671938436,10.7127413548577,9.82905367885656,2.81953001103085e-18,4.53889535256318e-17,30.79005070728
"27454","ADGRG3",-2.16506635720759,5.1213039674204,-9.8254313592636,2.88449719158454e-18,4.6414297856287e-17,30.7675027709102
"15488","EFCAB1",-3.09604533605689,5.80522149917551,-9.82372952398326,2.91553270281738e-18,4.68929853869736e-17,30.756910071556
"14884","ATG9B",1.3678896253418,6.29966714549137,9.81922775592434,2.99924198077277e-18,4.8218073767642e-17,30.7288921337964
"9837","AC025180.1",-1.72275537132896,2.49683248268189,-9.81802649537506,3.02198089977028e-18,4.85622204025696e-17,30.7214163442847
"5291","HOXD3",-1.61027552615506,6.27617857000905,-9.8173714736939,3.03445220031398e-18,4.87411392210857e-17,30.7173400577095
"2551","SELP",-2.71998202039358,9.10307872208951,-9.8155446269386,3.06950599236676e-18,4.9260772962483e-17,30.7059717274742
"10774","ARHGAP26",-1.47550788811862,10.6814695861207,-9.81323698346421,3.11436242108962e-18,4.99586499995741e-17,30.6916122330091
"31337","KLF1",1.72027777453331,2.20924071911791,9.81267619872404,3.12536130608925e-18,5.01130304275094e-17,30.6881228400813
"24777","AL133467.1",-2.2815706570067,4.39984427685417,-9.81214775403305,3.13576129577822e-18,5.02576764230137e-17,30.6848347260917
"32132","PCAT19",-1.42295247997958,8.80567105560007,-9.8099951695748,3.17848232318414e-18,5.09199853849534e-17,30.6714412947647
"18347","EGR2",-2.25075517836231,10.6791860975583,-9.80777014766153,3.22325029026648e-18,5.16144903686521e-17,30.6575979721401
"35520","CHST7",-1.13159264816052,7.80382530662245,-9.80758764901044,3.2269499531e-18,5.16510399607741e-17,30.6564625650187
"29448","MMD",-2.34727576543595,10.8347348441108,-9.80650869069633,3.24890947012176e-18,5.19796990992352e-17,30.6497499887557
